id,observed_on_string,observed_on,time_observed_at,user_id,user_login,quality_grade,url,image_url,description,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
87868253,2021/07/20 9:38 AM EDT,2021-07-20,2021-07-20 13:38:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868253,https://inaturalist-open-data.s3.amazonaws.com/photos/144913921/medium.jpg,,40.435258,-79.900833,Red-lined Panopoda Moth,Panopoda rufimargo,Red-lined Panopoda Moth,Insecta,226901
87868256,2021/07/20 9:39 AM EDT,2021-07-20,2021-07-20 13:39:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868256,https://inaturalist-open-data.s3.amazonaws.com/photos/144913986/medium.jpg,,40.435258,-79.900833,Halysidota,Halysidota,,Insecta,120218
87868258,2021/07/20 9:39 AM EDT,2021-07-20,2021-07-20 13:39:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868258,https://inaturalist-open-data.s3.amazonaws.com/photos/144914014/medium.jpg,,40.435258,-79.900833,Selenia,Selenia,,Insecta,129427
87868260,2021/07/20 9:41 AM EDT,2021-07-20,2021-07-20 13:41:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868260,https://inaturalist-open-data.s3.amazonaws.com/photos/144914076/medium.jpg,,40.435258,-79.900833,Idia,Idia,,Insecta,127462
87868264,2021/07/20 9:42 AM EDT,2021-07-20,2021-07-20 13:42:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868264,https://inaturalist-open-data.s3.amazonaws.com/photos/144914108/medium.jpg,,40.435258,-79.900833,Dusky Groundling,Condica vecors,Dusky Groundling,Insecta,217496
87868265,2021/07/20 9:47 AM EDT,2021-07-20,2021-07-20 13:47:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868265,https://inaturalist-open-data.s3.amazonaws.com/photos/144914659/medium.jpg,,40.435258,-79.900833,Red-fringed Emerald,Nemoria bistriaria,Red-fringed Emerald,Insecta,203831
87868267,2021/07/20 9:44 AM EDT,2021-07-20,2021-07-20 13:44:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868267,https://inaturalist-open-data.s3.amazonaws.com/photos/144914676/medium.jpg,,40.435258,-79.900833,Pero,Pero,,Insecta,127420
87868271,2021/07/20 9:43 AM EDT,2021-07-20,2021-07-20 13:43:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868271,https://inaturalist-open-data.s3.amazonaws.com/photos/144914686/medium.jpg,,40.435258,-79.900833,Double-banded Grass-veneer,Crambus agitatellus,Double-banded Grass-veneer,Insecta,133447
87868273,2021/07/20 9:46 AM EDT,2021-07-20,2021-07-20 13:46:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868273,https://inaturalist-open-data.s3.amazonaws.com/photos/144914705/medium.jpg,,40.435258,-79.900833,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
87868274,2021/07/20 9:47 AM EDT,2021-07-20,2021-07-20 13:47:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868274,https://inaturalist-open-data.s3.amazonaws.com/photos/144914718/medium.jpg,,40.435258,-79.900833,Datana,Datana,,Insecta,47717
87868279,2021/07/20 9:48 AM EDT,2021-07-20,2021-07-20 13:48:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868279,https://inaturalist-open-data.s3.amazonaws.com/photos/144914728/medium.jpg,,40.435258,-79.900833,Geometer Moths,Geometridae,Geometer Moths,Insecta,49530
87868283,2021/07/20 9:49 AM EDT,2021-07-20,2021-07-20 13:49:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868283,https://inaturalist-open-data.s3.amazonaws.com/photos/144914808/medium.jpg,,40.435258,-79.900833,Eulithis,Eulithis,,Insecta,129429
87868286,2021/07/20 9:50 AM EDT,2021-07-20,2021-07-20 13:50:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868286,https://inaturalist-open-data.s3.amazonaws.com/photos/144914836/medium.jpg,,40.435258,-79.900833,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
87868288,2021/07/20 9:51 AM EDT,2021-07-20,2021-07-20 13:51:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868288,https://inaturalist-open-data.s3.amazonaws.com/photos/144915296/medium.jpg,,40.435258,-79.900833,North American Luna Moth,Actias luna,Luna Moth,Insecta,47916
87868292,2021/07/20 9:53 AM EDT,2021-07-20,2021-07-20 13:53:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868292,https://inaturalist-open-data.s3.amazonaws.com/photos/144915317/medium.jpg,,40.435258,-79.900833,Nemapogon,Nemapogon,,Insecta,176795
87868293,2021/07/20 9:53 AM EDT,2021-07-20,2021-07-20 13:53:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868293,https://inaturalist-open-data.s3.amazonaws.com/photos/144915342/medium.jpg,,40.435258,-79.900833,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
87868295,2021/07/20 9:55 AM EDT,2021-07-20,2021-07-20 13:55:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868295,https://inaturalist-open-data.s3.amazonaws.com/photos/144915442/medium.jpg,,40.435258,-79.900833,Reddish-brown Stag Beetle,Lucanus capreolus,Reddish-brown Stag Beetle,Insecta,60812
87868303,2021/07/20 9:50 AM EDT,2021-07-20,2021-07-20 13:50:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868303,https://inaturalist-open-data.s3.amazonaws.com/photos/144915596/medium.jpg,,40.435258,-79.900833,White-dotted Prominent,Nadata gibbosa,White-dotted Prominent,Insecta,82204
87868304,2021/07/20 9:56 AM EDT,2021-07-20,2021-07-20 13:56:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868304,https://inaturalist-open-data.s3.amazonaws.com/photos/144915636/medium.jpg,,40.435258,-79.900833,Greater Red Dart,Abagrotis alternata,Greater Red Dart,Insecta,212165
87868305,2021/07/20 9:56 AM EDT,2021-07-20,2021-07-20 13:56:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868305,https://inaturalist-open-data.s3.amazonaws.com/photos/144915647/medium.jpg,,40.435258,-79.900833,Blastobasid Moths,Blastobasidae,Blastobasid Moths,Insecta,173093
87868309,2021/07/20 10:01 AM EDT,2021-07-20,2021-07-20 14:01:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87868309,https://inaturalist-open-data.s3.amazonaws.com/photos/144915676/medium.jpg,,40.435258,-79.900833,Eustrotiinae,Eustrotiinae,,Insecta,122440
87868310,2021/07/20 9:57 AM EDT,2021-07-20,2021-07-20 13:57:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868310,https://inaturalist-open-data.s3.amazonaws.com/photos/144915664/medium.jpg,,40.435258,-79.900833,Dircaea liturata,Dircaea liturata,,Insecta,218563
87868316,2021/07/20 9:48 AM EDT,2021-07-20,2021-07-20 13:48:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868316,https://inaturalist-open-data.s3.amazonaws.com/photos/144915920/medium.jpg,,40.435258,-79.900833,Greater Red Dart,Abagrotis alternata,Greater Red Dart,Insecta,212165
87868692,2021/07/20 10:26 AM EDT,2021-07-20,2021-07-20 14:26:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868692,https://inaturalist-open-data.s3.amazonaws.com/photos/144917136/medium.jpg,,40.436675,-79.902205,Double-banded Grass-veneer,Crambus agitatellus,Double-banded Grass-veneer,Insecta,133447
87868693,2021/07/20 10:27 AM EDT,2021-07-20,2021-07-20 14:27:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868693,https://inaturalist-open-data.s3.amazonaws.com/photos/144917144/medium.jpg,,40.436675,-79.902205,Dusky Groundling,Condica vecors,Dusky Groundling,Insecta,217496
87868694,2021/07/20 10:29 AM EDT,2021-07-20,2021-07-20 14:29:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87868694,https://inaturalist-open-data.s3.amazonaws.com/photos/144917155/medium.jpg,,40.436675,-79.902205,Dark-banded Owlet,Phalaenophana pyramusalis,Dark-banded Owlet,Insecta,178403
87870243,2021/07/20 9:31 AM EDT,2021-07-20,2021-07-20 13:31:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870243,https://inaturalist-open-data.s3.amazonaws.com/photos/144914574/medium.jpeg,,40.435055,-79.901505,Dotted Gray,Glena cribrataria,Dotted Gray,Insecta,220395
87870244,2021/07/20 9:33 AM EDT,2021-07-20,2021-07-20 13:33:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870244,https://inaturalist-open-data.s3.amazonaws.com/photos/144914864/medium.jpeg,,40.435055,-79.901505,Imperial Moth,Eacles imperialis,Imperial Moth,Insecta,81590
87870245,2021/07/20 9:34 AM EDT,2021-07-20,2021-07-20 13:34:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87870245,https://inaturalist-open-data.s3.amazonaws.com/photos/144915058/medium.jpeg,,40.435055,-79.901505,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
87870253,2021/07/20 9:37 AM EDT,2021-07-20,2021-07-20 13:37:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870253,https://inaturalist-open-data.s3.amazonaws.com/photos/144915238/medium.jpeg,,40.435055,-79.901505,Elm Spanworm Moth,Ennomos subsignaria,Elm Spanworm Moth,Insecta,119939
87870254,2021/07/20 9:36 AM EDT,2021-07-20,2021-07-20 13:36:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870254,https://inaturalist-open-data.s3.amazonaws.com/photos/144915140/medium.jpeg,,40.435055,-79.901505,Basswood Leafroller Moth,Pantographa limata,Basswood Leafroller Moth,Insecta,205240
87870255,2021/07/20 9:39 AM EDT,2021-07-20,2021-07-20 13:39:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870255,https://inaturalist-open-data.s3.amazonaws.com/photos/144915600/medium.jpeg,,40.435055,-79.901505,Red-fringed Emerald,Nemoria bistriaria,Red-fringed Emerald,Insecta,203831
87870257,2021/07/20 9:42 AM EDT,2021-07-20,2021-07-20 13:42:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87870257,https://inaturalist-open-data.s3.amazonaws.com/photos/144915899/medium.jpeg,,40.435055,-79.901505,Geometer Moths,Geometridae,Geometer Moths,Insecta,49530
87870259,2021/07/20 9:44 AM EDT,2021-07-20,2021-07-20 13:44:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870259,https://inaturalist-open-data.s3.amazonaws.com/photos/144916122/medium.jpeg,,40.435055,-79.901505,One-spotted Variant,Hypagyrtis unipunctata,One-spotted Variant,Insecta,143110
87870262,2021/07/20 9:45 AM EDT,2021-07-20,2021-07-20 13:45:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870262,https://inaturalist-open-data.s3.amazonaws.com/photos/144916428/medium.jpeg,,40.435055,-79.901505,LD Moth,Lymantria dispar,Spongy Moth,Insecta,47802
87870263,2021/07/20 9:48 AM EDT,2021-07-20,2021-07-20 13:48:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87870263,https://inaturalist-open-data.s3.amazonaws.com/photos/144916671/medium.jpeg,,40.435055,-79.901505,Ground Beetles,Carabidae,Ground Beetles,Insecta,49567
87870264,2021/07/20 9:50 AM EDT,2021-07-20,2021-07-20 13:50:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870264,https://inaturalist-open-data.s3.amazonaws.com/photos/144917150/medium.jpeg,,40.435055,-79.901505,Grease Moth,Aglossa cuprina,Grease Moth,Insecta,143608
87870268,2021/07/20 9:51 AM EDT,2021-07-20,2021-07-20 13:51:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870268,https://inaturalist-open-data.s3.amazonaws.com/photos/144917300/medium.jpeg,,40.435055,-79.901505,Halysidota,Halysidota,,Insecta,120218
87870270,2021/07/20 9:52 AM EDT,2021-07-20,2021-07-20 13:52:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870270,https://inaturalist-open-data.s3.amazonaws.com/photos/144917389/medium.jpeg,,40.435055,-79.901505,Greater Red Dart,Abagrotis alternata,Greater Red Dart,Insecta,212165
87870271,2021/07/20 9:52 AM EDT,2021-07-20,2021-07-20 13:52:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87870271,https://inaturalist-open-data.s3.amazonaws.com/photos/144917615/medium.jpeg,,40.435055,-79.901505,Halysidota,Halysidota,,Insecta,120218
87870493,Tue Jul 20 2021 11:05:23 GMT-0400 (EDT),2021-07-20,2021-07-20 15:05:23 UTC,4540427,elschongar,needs_id,https://www.inaturalist.org/observations/87870493,https://inaturalist-open-data.s3.amazonaws.com/photos/144920550/medium.jpg,On a dandelion leaf,40.4572340573,-80.0055385167,Condylostylus,Condylostylus,,Insecta,122222
87872041,Tue Jul 20 2021 11:58:07 GMT-0400 (EDT),2021-07-20,2021-07-20 15:58:07 UTC,4540427,elschongar,research,https://www.inaturalist.org/observations/87872041,https://inaturalist-open-data.s3.amazonaws.com/photos/144922651/medium.jpg,"",40.4572544151,-80.0056492787,Common Checkered-Skipper,Burnsius communis,Common Checkered-Skipper,Insecta,1038408
87872283,2021/07/20 9:48 AM EDT,2021-07-20,2021-07-20 13:48:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872283,https://inaturalist-open-data.s3.amazonaws.com/photos/144920737/medium.jpeg,"",40.435258,-79.900833,Lichenophanes,Lichenophanes,,Insecta,177455
87872284,2021/07/20 10:02 AM EDT,2021-07-20,2021-07-20 14:02:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872284,https://inaturalist-open-data.s3.amazonaws.com/photos/144920829/medium.jpeg,"",40.435258,-79.900833,Bittacus,Bittacus,,Insecta,59972
87872290,2021/07/20 10:03 AM EDT,2021-07-20,2021-07-20 14:03:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87872290,https://inaturalist-open-data.s3.amazonaws.com/photos/144922646/medium.jpeg,"",40.435258,-79.900833,Dircaea liturata,Dircaea liturata,,Insecta,218563
87872293,2021/07/20 10:03 AM EDT,2021-07-20,2021-07-20 14:03:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872293,https://inaturalist-open-data.s3.amazonaws.com/photos/144922661/medium.jpeg,"",40.435258,-79.900833,Odonteus,Odonteus,,Insecta,456506
87872298,2021/07/20 10:04 AM EDT,2021-07-20,2021-07-20 14:04:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872298,https://inaturalist-open-data.s3.amazonaws.com/photos/144922694/medium.jpeg,"",40.435258,-79.900833,Scarabs,Scarabaeidae,Scarabs,Insecta,48201
87872300,2021/07/20 10:04 AM EDT,2021-07-20,2021-07-20 14:04:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872300,https://inaturalist-open-data.s3.amazonaws.com/photos/144922790/medium.jpeg,"",40.435258,-79.900833,Scarabs,Scarabaeidae,Scarabs,Insecta,48201
87872306,2021/07/20 10:04 AM EDT,2021-07-20,2021-07-20 14:04:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872306,https://inaturalist-open-data.s3.amazonaws.com/photos/144922804/medium.jpeg,"",40.435258,-79.900833,Small Dung Beetles,Aphodiinae,Small Dung Beetles,Insecta,51977
87872310,2021/07/20 10:05 AM EDT,2021-07-20,2021-07-20 14:05:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87872310,https://inaturalist-open-data.s3.amazonaws.com/photos/144922825/medium.jpeg,"",40.435258,-79.900833,Mycetophagus punctatus,Mycetophagus punctatus,,Insecta,225320
87872324,2021/07/20 10:05 AM EDT,2021-07-20,2021-07-20 14:05:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872324,https://inaturalist-open-data.s3.amazonaws.com/photos/144922847/medium.jpeg,"",40.435258,-79.900833,Small Dung Beetles,Aphodiinae,Small Dung Beetles,Insecta,51977
87872637,2021/07/20 10:27 AM EDT,2021-07-20,2021-07-20 14:27:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87872637,https://inaturalist-open-data.s3.amazonaws.com/photos/144923214/medium.jpeg,"",40.436675,-79.902205,Double-banded Grass-veneer,Crambus agitatellus,Double-banded Grass-veneer,Insecta,133447
87872646,2021/07/20 10:27 AM EDT,2021-07-20,2021-07-20 14:27:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87872646,https://inaturalist-open-data.s3.amazonaws.com/photos/144923344/medium.jpeg,"",40.436675,-79.902205,Cheloninae,Cheloninae,,Insecta,373391
87894695,Tue Jul 20 2021 10:24:02 GMT-0400 (EDT),2021-07-20,2021-07-20 14:24:02 UTC,2470,pete_woods,needs_id,https://www.inaturalist.org/observations/87894695,https://static.inaturalist.org/photos/144961346/medium.jpg,"",40.4358216667,-79.9071283333,"",Lepidoptera,Butterflies and Moths,Insecta,47157
87896998,Mon Jul 19 2021 10:56:20 GMT-0400 (EDT),2021-07-19,2021-07-19 14:56:20 UTC,3970597,iliana_dinicola,needs_id,https://www.inaturalist.org/observations/87896998,https://static.inaturalist.org/photos/145369857/medium.jpg,"The “shell” is soft and the brown inner part is harder. Almost an inch in height
",40.4366909208,-79.9036428486,"",Amanita vaginata,grisette,Fungi,55482
87898715,2021-07-20 15:51:43,2021-07-20,2021-07-20 19:51:43 UTC,409875,mariawheelerdubas,research,https://www.inaturalist.org/observations/87898715,https://inaturalist-open-data.s3.amazonaws.com/photos/144968348/medium.jpeg,,40.4379458,-79.9479536,Xylocopa virginica,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
87903292,2021-07-20 15:44:06,2021-07-20,2021-07-20 19:44:06 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/87903292,https://inaturalist-open-data.s3.amazonaws.com/photos/144976414/medium.jpeg,,40.4253649722,-79.927828,Two-spotted Longhorn Bee,Melissodes bimaculatus,Two-spotted Longhorn Bee,Insecta,567666
87903486,2021-07-20 15:43:30,2021-07-20,2021-07-20 19:43:30 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/87903486,https://inaturalist-open-data.s3.amazonaws.com/photos/144976664/medium.jpeg,,40.4253879722,-79.927784,Brown-belted Bumble Bee,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,120215
87904688,2021/07/20 10:07 AM EDT,2021-07-20,2021-07-20 14:07:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87904688,https://inaturalist-open-data.s3.amazonaws.com/photos/144976069/medium.jpeg,,40.437267,-79.902472,Elm Spanworm Moth,Ennomos subsignaria,Elm Spanworm Moth,Insecta,119939
87904692,2021/07/20 10:19 AM EDT,2021-07-20,2021-07-20 14:19:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87904692,https://inaturalist-open-data.s3.amazonaws.com/photos/144976122/medium.jpeg,,40.437267,-79.902472,Neodactria,Neodactria,,Insecta,143100
87904694,2021/07/20 10:22 AM EDT,2021-07-20,2021-07-20 14:22:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87904694,https://inaturalist-open-data.s3.amazonaws.com/photos/144976142/medium.jpeg,,40.437267,-79.902472,Dark-banded Owlet,Phalaenophana pyramusalis,Dark-banded Owlet,Insecta,178403
87904695,2021/07/20 10:22 AM EDT,2021-07-20,2021-07-20 14:22:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87904695,https://inaturalist-open-data.s3.amazonaws.com/photos/144976156/medium.jpeg,,40.437267,-79.902472,Bent-line Gray,Iridopsis larvaria,Bent-line Gray,Insecta,205233
87904696,2021/07/20 10:23 AM EDT,2021-07-20,2021-07-20 14:23:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87904696,https://inaturalist-open-data.s3.amazonaws.com/photos/144976218/medium.jpeg,,40.437267,-79.902472,Melanolophia,Melanolophia,,Insecta,118861
87904701,2021/07/20 10:25 AM EDT,2021-07-20,2021-07-20 14:25:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87904701,https://inaturalist-open-data.s3.amazonaws.com/photos/144976243/medium.jpeg,,40.437267,-79.902472,Texas Gray,Glenoides texanaria,Texas Gray,Insecta,220398
87904703,2021/07/20 10:28 AM EDT,2021-07-20,2021-07-20 14:28:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87904703,https://inaturalist-open-data.s3.amazonaws.com/photos/144976268/medium.jpeg,"Nymph, probably male, caught in moth trap",40.437267,-79.902472,Crickets,Gryllidea,Crickets,Insecta,358855
87904707,2021/07/20 10:31 AM EDT,2021-07-20,2021-07-20 14:31:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87904707,https://inaturalist-open-data.s3.amazonaws.com/photos/144976282/medium.jpeg,,40.437267,-79.902472,Beetles,Coleoptera,Beetles,Insecta,47208
87904708,2021/07/20 10:31 AM EDT,2021-07-20,2021-07-20 14:31:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87904708,https://inaturalist-open-data.s3.amazonaws.com/photos/144976297/medium.jpeg,,40.437267,-79.902472,Beetles,Coleoptera,Beetles,Insecta,47208
87904709,2021/07/20 10:34 AM EDT,2021-07-20,2021-07-20 14:34:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87904709,https://inaturalist-open-data.s3.amazonaws.com/photos/144976324/medium.jpeg,,40.437267,-79.902472,Dircaea liturata,Dircaea liturata,,Insecta,218563
87904712,2021/07/20 10:34 AM EDT,2021-07-20,2021-07-20 14:34:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87904712,https://inaturalist-open-data.s3.amazonaws.com/photos/144976343/medium.jpeg,,40.437267,-79.902472,Mycetophagus punctatus,Mycetophagus punctatus,,Insecta,225320
87904713,2021/07/20 10:34 AM EDT,2021-07-20,2021-07-20 14:34:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87904713,https://inaturalist-open-data.s3.amazonaws.com/photos/144976357/medium.jpeg,,40.437267,-79.902472,Green-bronze Dung Beetle,Onthophagus orpheus,Green-bronze Dung Beetle,Insecta,226431
87906220,2021/07/20 9:54 AM EDT,2021-07-20,2021-07-20 13:54:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87906220,https://inaturalist-open-data.s3.amazonaws.com/photos/144980770/medium.jpeg,,40.435055,-79.901505,Curved-lined Looper Moth,Lambdina fervidaria,Curved-lined Looper Moth,Insecta,222619
87906221,2021/07/20 9:54 AM EDT,2021-07-20,2021-07-20 13:54:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87906221,https://inaturalist-open-data.s3.amazonaws.com/photos/144980790/medium.jpeg,,40.435055,-79.901505,Halysidota,Halysidota,,Insecta,120218
87906222,2021/07/20 9:56 AM EDT,2021-07-20,2021-07-20 13:56:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87906222,https://inaturalist-open-data.s3.amazonaws.com/photos/144980809/medium.jpeg,,40.435055,-79.901505,Boarmiini,Boarmiini,,Insecta,124062
87906223,2021/07/20 9:57 AM EDT,2021-07-20,2021-07-20 13:57:00 UTC,116988,stephen_bucklin,research,https://www.inaturalist.org/observations/87906223,https://inaturalist-open-data.s3.amazonaws.com/photos/144980825/medium.jpeg,,40.435055,-79.901505,Curved-toothed Geometer Moth,Eutrapela clemataria,Curved-toothed Geometer Moth,Insecta,205197
87906228,2021/07/20 10:05 AM EDT,2021-07-20,2021-07-20 14:05:00 UTC,116988,stephen_bucklin,needs_id,https://www.inaturalist.org/observations/87906228,https://inaturalist-open-data.s3.amazonaws.com/photos/144980841/medium.jpeg,,40.435055,-79.901505,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
87914984,Tue Jul 20 2021 17:34:21 GMT-0400 (EDT),2021-07-20,2021-07-20 21:34:21 UTC,4540427,elschongar,needs_id,https://www.inaturalist.org/observations/87914984,https://inaturalist-open-data.s3.amazonaws.com/photos/144996308/medium.jpg,Same bee in a burst of shots taken at one time,40.4570600632,-80.0052328779,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Insecta,52784
87921675,Tue Jul 20 2021 19:04:35 GMT -0400 (EDT),2021-07-20,2021-07-20 23:04:35 UTC,4507503,hopita,research,https://www.inaturalist.org/observations/87921675,https://inaturalist-open-data.s3.amazonaws.com/photos/145007760/medium.jpeg,,40.4882469177,-79.9221572876,Reddish-brown Stag Beetle,Lucanus capreolus,Reddish-brown Stag Beetle,Insecta,60812
87922669,Tue Jul 20 2021 18:43:09 GMT-0400 (EDT),2021-07-20,2021-07-20 22:43:09 UTC,1416190,lowlyworm,needs_id,https://www.inaturalist.org/observations/87922669,https://inaturalist-open-data.s3.amazonaws.com/photos/145009565/medium.jpg,No staining when cut ,40.4617916667,-79.99077,"",Boletaceae,boletes,Fungi,48702
87924158,Tue Jul 20 2021 18:43:16 GMT-0400 (EDT),2021-07-20,2021-07-20 22:43:16 UTC,3501490,jesswilton,research,https://www.inaturalist.org/observations/87924158,https://inaturalist-open-data.s3.amazonaws.com/photos/145012472/medium.jpg,"",40.4424783333,-79.89502,Monarch,Danaus plexippus,Monarch,Insecta,48662
87926722,2021-07-20 18:56:34,2021-07-20,2021-07-20 22:56:34 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/87926722,https://inaturalist-open-data.s3.amazonaws.com/photos/145016646/medium.jpeg,,40.4368949722,-79.906148,Milkweed Stem Weevil,Rhyssomatus lineaticollis,Milkweed Stem Weevil,Insecta,230166
87926887,2021-07-20 18:53:56,2021-07-20,2021-07-20 22:53:56 UTC,919255,cheriecornmesser,needs_id,https://www.inaturalist.org/observations/87926887,https://inaturalist-open-data.s3.amazonaws.com/photos/145016910/medium.jpeg,,40.436852,-79.9057949722,Banded Longhorn Beetle,Typocerus velutinus,Banded Longhorn Beetle,Insecta,131862
87927043,2021-07-20 18:42:56,2021-07-20,2021-07-20 22:42:56 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/87927043,https://inaturalist-open-data.s3.amazonaws.com/photos/145017159/medium.jpeg,,40.4366869722,-79.905844,Great Spangled Fritillary,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
87927146,2021-07-20 18:48:15,2021-07-20,2021-07-20 22:48:15 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/87927146,https://inaturalist-open-data.s3.amazonaws.com/photos/145017366/medium.jpeg,,40.4368339722,-79.9047649722,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
87927179,2021-07-20 18:41:18,2021-07-20,2021-07-20 22:41:18 UTC,919255,cheriecornmesser,research,https://www.inaturalist.org/observations/87927179,https://inaturalist-open-data.s3.amazonaws.com/photos/145017432/medium.jpeg,,40.4366559722,-79.905917,Pearl Crescent,Phyciodes tharos,Pearl Crescent,Insecta,52925
